DATE_SK,AIRLINE_SK,ORIGIN_AIRPORT_SK,DESTINATION_AIRPORT_SK,DEPARTURE_DELAY,ARRIVAL_DELAY,TOTAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DISTANCE,CANCELLED,DIVERTED,ON_TIME_FLAG,LOAD_TIMESTAMP,FLIGHT_DATE
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,b0fc8a23b99abd47779c675029a42775,4b6544406098f683478fca26b2589e6d,-3,9,6,0.00000,0.00000,0.00000,0.00000,0.00000,199,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,594c16ca0695f6665d7cf4971707adf6,a5bc417468d5c8c378672f6bdd2e0c90,efe57e3098b01272e92ab041ad05a559,-10,-12,-22,0.00000,0.00000,0.00000,0.00000,0.00000,102,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,dd3eb9957f43759b85cc6d50ea901967,c25c66f8ac4fc39070aaa75c4c58c91a,0,5,5,0.00000,0.00000,0.00000,0.00000,0.00000,214,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,51f581937765890f2a706c77ea8af3cc,0e6a70bad19fa5b4b8529629768f43d3,af4e41ea70cda97b3e606647516dd6db,,,,0.00000,0.00000,0.00000,0.00000,0.00000,364,1,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,024d0a19e2c7138683b785b4e0412532,16398053b0ee1ac75460202a32bee818,2,6,8,0.00000,0.00000,0.00000,0.00000,0.00000,1325,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,08a601c7e8befa1393c348508a878db1,d622dafa9ced7bbde05af58d76115475,4,4,8,0.00000,0.00000,0.00000,0.00000,0.00000,991,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,9abd3d9b983e99aa1fd94837498b0bea,d622dafa9ced7bbde05af58d76115475,-1,-1,-2,0.00000,0.00000,0.00000,0.00000,0.00000,1024,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3b98e2dffc6cb06a89dcb0d5c60a0206,d622dafa9ced7bbde05af58d76115475,af4e41ea70cda97b3e606647516dd6db,53,66,119,13.00000,0.00000,53.00000,0.00000,0.00000,641,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,e0b776fdb88fb702c4e54280a29a5b3c,c23431d0209648a6b31fa837dd56d681,-3,-14,-17,0.00000,0.00000,0.00000,0.00000,0.00000,84,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,892a245e287c163080b23db737d3c4c9,024d0a19e2c7138683b785b4e0412532,fdb45b3999a9b295cad4ce7182e47d9a,-4,-18,-22,0.00000,0.00000,0.00000,0.00000,0.00000,861,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,93437597656efdb384976096b6261386,c23431d0209648a6b31fa837dd56d681,41bf80d3ffe05d483ff2a339f8eac566,-4,-25,-29,0.00000,0.00000,0.00000,0.00000,0.00000,1182,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,9a6465b6a0023e22317c33e5748b3c72,f3b69be0f57a9519705082d49cc75ed6,,,,0.00000,0.00000,0.00000,0.00000,0.00000,199,1,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,687e7a185e12ec984ab5c40d4acffdd9,d622dafa9ced7bbde05af58d76115475,-4,13,9,0.00000,0.00000,0.00000,0.00000,0.00000,996,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,f3b69be0f57a9519705082d49cc75ed6,d622dafa9ced7bbde05af58d76115475,19,26,45,7.00000,0.00000,19.00000,0.00000,0.00000,967,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,c23431d0209648a6b31fa837dd56d681,d622dafa9ced7bbde05af58d76115475,7,3,10,0.00000,0.00000,0.00000,0.00000,0.00000,888,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,d6a32d7f0b3d92476bb075273758537b,16398053b0ee1ac75460202a32bee818,6,14,20,0.00000,0.00000,0.00000,0.00000,0.00000,1190,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,30a0d7e5d27798b991e76fbe4ecd7d66,e8178f8f26527f80a53bfc4c51e7812b,-5,-15,-20,0.00000,0.00000,0.00000,0.00000,0.00000,301,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,8449bc264b69c3a0fe8b60361eaf7aeb,e8178f8f26527f80a53bfc4c51e7812b,-7,-25,-32,0.00000,0.00000,0.00000,0.00000,0.00000,273,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,e8178f8f26527f80a53bfc4c51e7812b,edb65fd3d096354a2ce9630ddbad8e67,43,19,62,0.00000,0.00000,19.00000,0.00000,0.00000,1598,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,68e5ed3321d8b86d30dd340193dc3716,16398053b0ee1ac75460202a32bee818,-12,-21,-33,0.00000,0.00000,0.00000,0.00000,0.00000,201,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,25e7716e9d5329a2008e6558cb95d338,d1bef49a8aa9f8053c8458cb9965f220,-5,-18,-23,0.00000,0.00000,0.00000,0.00000,0.00000,346,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,c23431d0209648a6b31fa837dd56d681,d1bef49a8aa9f8053c8458cb9965f220,15,-3,12,0.00000,0.00000,0.00000,0.00000,0.00000,235,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,06161379527b8df6b18fca5aa984113a,1656b5b29550d4c6dd8ba4dee070f631,-5,0,-5,0.00000,0.00000,0.00000,0.00000,0.00000,209,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,fbe26e14c13a160732e821845d550380,d622dafa9ced7bbde05af58d76115475,56,78,134,22.00000,0.00000,56.00000,0.00000,0.00000,909,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,8faa77c9cf7465efb7d16af6a0b2630c,1656b5b29550d4c6dd8ba4dee070f631,-3,-16,-19,0.00000,0.00000,0.00000,0.00000,0.00000,1242,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,e938c5bbd29de26c3a600a0330465f8b,142527c9f3eda5c09b4cb8df41c7895e,-4,-21,-25,0.00000,0.00000,0.00000,0.00000,0.00000,369,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,c23431d0209648a6b31fa837dd56d681,e938c5bbd29de26c3a600a0330465f8b,-11,-33,-44,0.00000,0.00000,0.00000,0.00000,0.00000,867,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,f5ce9f5cb682a1f863d5a8c51ac28683,1375575710990aaefeb0228d672c5521,d1bef49a8aa9f8053c8458cb9965f220,148,128,276,0.00000,0.00000,0.00000,0.00000,128.00000,1671,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,f5ce9f5cb682a1f863d5a8c51ac28683,f046b60ddd9950a7fb55d24968b9a53c,c25c66f8ac4fc39070aaa75c4c58c91a,6,-15,-9,0.00000,0.00000,0.00000,0.00000,0.00000,692,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,f5ce9f5cb682a1f863d5a8c51ac28683,e938c5bbd29de26c3a600a0330465f8b,d1bef49a8aa9f8053c8458cb9965f220,-3,-21,-24,0.00000,0.00000,0.00000,0.00000,0.00000,632,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,c25c66f8ac4fc39070aaa75c4c58c91a,d6a32d7f0b3d92476bb075273758537b,16,14,30,0.00000,0.00000,0.00000,0.00000,0.00000,534,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,fab966bb80bf0c8397d2bbce0e2b41c6,02cc65e6314cfbfc8d6c50ebf876fca7,-9,-14,-23,0.00000,0.00000,0.00000,0.00000,0.00000,820,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,ffc2af63e0deedb77f8a5b9b310333a4,d622dafa9ced7bbde05af58d76115475,-2,25,23,25.00000,0.00000,0.00000,0.00000,0.00000,964,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,6bad82127b1712ba0e58b7d10e8e30df,16398053b0ee1ac75460202a32bee818,-3,-16,-19,0.00000,0.00000,0.00000,0.00000,0.00000,1195,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,109c333d5ae82b7b38283b47a0beb735,d622dafa9ced7bbde05af58d76115475,-2,7,5,0.00000,0.00000,0.00000,0.00000,0.00000,458,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,892a245e287c163080b23db737d3c4c9,9cafcaf3209bcf8cf540533986191dd6,d622dafa9ced7bbde05af58d76115475,-10,-11,-21,0.00000,0.00000,0.00000,0.00000,0.00000,826,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,57a17c0041e20ef5edd94dec9b9eec73,d1bef49a8aa9f8053c8458cb9965f220,-2,-21,-23,0.00000,0.00000,0.00000,0.00000,0.00000,237,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,0d403b92007a67a497861f00465d565c,d622dafa9ced7bbde05af58d76115475,-3,-6,-9,0.00000,0.00000,0.00000,0.00000,0.00000,836,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,9abd3d9b983e99aa1fd94837498b0bea,16398053b0ee1ac75460202a32bee818,-4,11,7,0.00000,0.00000,0.00000,0.00000,0.00000,1874,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,cf4c24e87f3bf7a7ba3bc78dd952a0c1,16398053b0ee1ac75460202a32bee818,5,-7,-2,0.00000,0.00000,0.00000,0.00000,0.00000,1208,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3b98e2dffc6cb06a89dcb0d5c60a0206,684e1388a91900480c702ac5b8f6b4d8,af4e41ea70cda97b3e606647516dd6db,-6,-12,-18,0.00000,0.00000,0.00000,0.00000,0.00000,247,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3b98e2dffc6cb06a89dcb0d5c60a0206,e8178f8f26527f80a53bfc4c51e7812b,637d536065e18d89c0f1c21fce509ce1,55,69,124,14.00000,0.00000,55.00000,0.00000,0.00000,1089,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,e938c5bbd29de26c3a600a0330465f8b,a168707a04e052b73d2c4677f8891c7f,6,-9,-3,0.00000,0.00000,0.00000,0.00000,0.00000,1197,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,e938c5bbd29de26c3a600a0330465f8b,e8178f8f26527f80a53bfc4c51e7812b,-2,-13,-15,0.00000,0.00000,0.00000,0.00000,0.00000,187,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,e8178f8f26527f80a53bfc4c51e7812b,9387814d5bd4eb6a3dcb59480ff7165f,0,-19,-19,0.00000,0.00000,0.00000,0.00000,0.00000,1576,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,f5ce9f5cb682a1f863d5a8c51ac28683,af4e41ea70cda97b3e606647516dd6db,c25c66f8ac4fc39070aaa75c4c58c91a,18,-2,16,0.00000,0.00000,0.00000,0.00000,0.00000,731,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,d56afd94f0b816c18c0a1609ec862675,02cc65e6314cfbfc8d6c50ebf876fca7,-5,1,-4,0.00000,0.00000,0.00000,0.00000,0.00000,628,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,892a245e287c163080b23db737d3c4c9,57a17c0041e20ef5edd94dec9b9eec73,d622dafa9ced7bbde05af58d76115475,36,17,53,0.00000,0.00000,17.00000,0.00000,0.00000,896,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,892a245e287c163080b23db737d3c4c9,4b6544406098f683478fca26b2589e6d,d622dafa9ced7bbde05af58d76115475,-7,-8,-15,0.00000,0.00000,0.00000,0.00000,0.00000,680,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,51f581937765890f2a706c77ea8af3cc,d56afd94f0b816c18c0a1609ec862675,af4e41ea70cda97b3e606647516dd6db,,,,0.00000,0.00000,0.00000,0.00000,0.00000,987,1,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,d622dafa9ced7bbde05af58d76115475,1656b5b29550d4c6dd8ba4dee070f631,73,56,129,0.00000,0.00000,56.00000,0.00000,0.00000,862,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,d52fcd1f831abc4efe3a7f571ee39aa8,d622dafa9ced7bbde05af58d76115475,-3,10,7,0.00000,0.00000,0.00000,0.00000,0.00000,916,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,cad386640202b01915001cf1dc26164e,1656b5b29550d4c6dd8ba4dee070f631,,,,0.00000,0.00000,0.00000,0.00000,0.00000,134,1,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,594c16ca0695f6665d7cf4971707adf6,a5bc417468d5c8c378672f6bdd2e0c90,9eeaaaa451ec708eb642c7279e2df690,-8,-6,-14,0.00000,0.00000,0.00000,0.00000,0.00000,163,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,e938c5bbd29de26c3a600a0330465f8b,30a0d7e5d27798b991e76fbe4ecd7d66,-9,-6,-15,0.00000,0.00000,0.00000,0.00000,0.00000,395,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,08a601c7e8befa1393c348508a878db1,02cc65e6314cfbfc8d6c50ebf876fca7,-3,-35,-38,0.00000,0.00000,0.00000,0.00000,0.00000,2434,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,7516fd43adaa5e0b8a65a672c39845d2,82828756da24342a94c9b1355ae83653,1375575710990aaefeb0228d672c5521,-5,4,-1,0.00000,0.00000,0.00000,0.00000,0.00000,1488,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,1656b5b29550d4c6dd8ba4dee070f631,d622dafa9ced7bbde05af58d76115475,0,-9,-9,0.00000,0.00000,0.00000,0.00000,0.00000,862,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,7c49f59ce6e27adbd89e9ef63b83d7a8,16398053b0ee1ac75460202a32bee818,39,43,82,4.00000,0.00000,39.00000,0.00000,0.00000,1091,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,e938c5bbd29de26c3a600a0330465f8b,02cc65e6314cfbfc8d6c50ebf876fca7,2,-19,-17,0.00000,0.00000,0.00000,0.00000,0.00000,200,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,7516fd43adaa5e0b8a65a672c39845d2,d622dafa9ced7bbde05af58d76115475,1375575710990aaefeb0228d672c5521,0,-10,-10,0.00000,0.00000,0.00000,0.00000,0.00000,602,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,7516fd43adaa5e0b8a65a672c39845d2,f046b60ddd9950a7fb55d24968b9a53c,1375575710990aaefeb0228d672c5521,-6,-5,-11,0.00000,0.00000,0.00000,0.00000,0.00000,1044,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3b98e2dffc6cb06a89dcb0d5c60a0206,8faa77c9cf7465efb7d16af6a0b2630c,af4e41ea70cda97b3e606647516dd6db,-2,-1,-3,0.00000,0.00000,0.00000,0.00000,0.00000,190,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3b98e2dffc6cb06a89dcb0d5c60a0206,1656b5b29550d4c6dd8ba4dee070f631,af4e41ea70cda97b3e606647516dd6db,10,2,12,0.00000,0.00000,0.00000,0.00000,0.00000,1235,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,f5ce9f5cb682a1f863d5a8c51ac28683,3a985db6112df66312fcbc5bd90c0901,c25c66f8ac4fc39070aaa75c4c58c91a,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,153,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,fdb45b3999a9b295cad4ce7182e47d9a,02cc65e6314cfbfc8d6c50ebf876fca7,-2,-7,-9,0.00000,0.00000,0.00000,0.00000,0.00000,937,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,f046b60ddd9950a7fb55d24968b9a53c,16398053b0ee1ac75460202a32bee818,-2,1,-1,0.00000,0.00000,0.00000,0.00000,0.00000,643,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,46187049a76c83031dd5abad6290a90f,d6a32d7f0b3d92476bb075273758537b,-7,-19,-26,0.00000,0.00000,0.00000,0.00000,0.00000,326,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,51f581937765890f2a706c77ea8af3cc,8cdcc93f429c0e2dbee6d8a1b257f8b1,af4e41ea70cda97b3e606647516dd6db,,,,0.00000,0.00000,0.00000,0.00000,0.00000,158,1,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,9421539b960fe6c40130e16792b2db90,16398053b0ee1ac75460202a32bee818,-2,13,11,0.00000,0.00000,0.00000,0.00000,0.00000,1157,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,587cd1ba1ded0fead8b30190db3d3932,d622dafa9ced7bbde05af58d76115475,6,20,26,14.00000,0.00000,6.00000,0.00000,0.00000,845,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,684e1388a91900480c702ac5b8f6b4d8,f3b69be0f57a9519705082d49cc75ed6,7,-19,-12,0.00000,0.00000,0.00000,0.00000,0.00000,1482,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,807b2a9e337cc4dc202da8381e32b563,16398053b0ee1ac75460202a32bee818,15,21,36,6.00000,0.00000,15.00000,0.00000,0.00000,781,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,006795aeeab570e4ca336932c33932f2,d622dafa9ced7bbde05af58d76115475,-1,6,5,0.00000,0.00000,0.00000,0.00000,0.00000,898,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,41bf80d3ffe05d483ff2a339f8eac566,46187049a76c83031dd5abad6290a90f,-2,9,7,0.00000,0.00000,0.00000,0.00000,0.00000,1173,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,dd395d6201581ad212d782d571f0ad64,c25c66f8ac4fc39070aaa75c4c58c91a,0,-17,-17,0.00000,0.00000,0.00000,0.00000,0.00000,694,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,c6a0e7c2e78ced7f024313cb92b897a3,f3b69be0f57a9519705082d49cc75ed6,d622dafa9ced7bbde05af58d76115475,-2,-2,-4,0.00000,0.00000,0.00000,0.00000,0.00000,967,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,fdb45b3999a9b295cad4ce7182e47d9a,1656b5b29550d4c6dd8ba4dee070f631,2,4,6,0.00000,0.00000,0.00000,0.00000,0.00000,2218,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,,02cc65e6314cfbfc8d6c50ebf876fca7,-6,-13,-19,0.00000,0.00000,0.00000,0.00000,0.00000,997,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3b98e2dffc6cb06a89dcb0d5c60a0206,9abd3d9b983e99aa1fd94837498b0bea,af4e41ea70cda97b3e606647516dd6db,0,16,16,16.00000,0.00000,0.00000,0.00000,0.00000,1660,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
