DATE_SK,AIRLINE_SK,ORIGIN_AIRPORT_SK,DESTINATION_AIRPORT_SK,DEPARTURE_DELAY,ARRIVAL_DELAY,TOTAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DISTANCE,CANCELLED,DIVERTED,ON_TIME_FLAG,LOAD_TIMESTAMP,FLIGHT_DATE
7eb78036004e735c5fd01175d35ece0a,3b98e2dffc6cb06a89dcb0d5c60a0206,e938c5bbd29de26c3a600a0330465f8b,af4e41ea70cda97b3e606647516dd6db,-4,-10,-14,0.00000,0.00000,0.00000,0.00000,0.00000,1562,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,,e8178f8f26527f80a53bfc4c51e7812b,-5,-13,-18,0.00000,0.00000,0.00000,0.00000,0.00000,209,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,68b1f1cc15d8987eafe633c9488bdc05,3adcbc523c898829501d38af8e84a770,e8178f8f26527f80a53bfc4c51e7812b,-5,-17,-22,0.00000,0.00000,0.00000,0.00000,0.00000,264,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,,af4e41ea70cda97b3e606647516dd6db,-9,-9,-18,0.00000,0.00000,0.00000,0.00000,0.00000,102,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,f046b60ddd9950a7fb55d24968b9a53c,c23431d0209648a6b31fa837dd56d681,-1,-12,-13,0.00000,0.00000,0.00000,0.00000,0.00000,403,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,1d59b567d57ca91246c45d7d8bcfbc28,c23431d0209648a6b31fa837dd56d681,0,6,6,0.00000,0.00000,0.00000,0.00000,0.00000,179,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,30a0d7e5d27798b991e76fbe4ecd7d66,02cc65e6314cfbfc8d6c50ebf876fca7,213,226,439,13.00000,0.00000,0.00000,0.00000,213.00000,282,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,51f581937765890f2a706c77ea8af3cc,,af4e41ea70cda97b3e606647516dd6db,,,,0.00000,0.00000,0.00000,0.00000,0.00000,280,1,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,834d41112f2943c357f660165b6eb6de,96f70dbef1131b89b5c668717d3e79c1,02cc65e6314cfbfc8d6c50ebf876fca7,-18,-22,-40,0.00000,0.00000,0.00000,0.00000,0.00000,445,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,93437597656efdb384976096b6261386,c23431d0209648a6b31fa837dd56d681,7ec0110417a0273c979ae5721e814f15,-9,27,18,27.00000,0.00000,0.00000,0.00000,0.00000,733,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,1656b5b29550d4c6dd8ba4dee070f631,16398053b0ee1ac75460202a32bee818,-2,-16,-18,0.00000,0.00000,0.00000,0.00000,0.00000,1379,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3b98e2dffc6cb06a89dcb0d5c60a0206,02cc65e6314cfbfc8d6c50ebf876fca7,637d536065e18d89c0f1c21fce509ce1,-7,-13,-20,0.00000,0.00000,0.00000,0.00000,0.00000,1085,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,e48bf9dad3f5d442f9d14d931be6f43e,81a634c8428d49490d850ac61dcd055b,d622dafa9ced7bbde05af58d76115475,119,116,235,0.00000,0.00000,0.00000,0.00000,116.00000,819,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,4b6544406098f683478fca26b2589e6d,d622dafa9ced7bbde05af58d76115475,-4,-23,-27,0.00000,0.00000,0.00000,0.00000,0.00000,680,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,a168707a04e052b73d2c4677f8891c7f,16398053b0ee1ac75460202a32bee818,-5,-3,-8,0.00000,0.00000,0.00000,0.00000,0.00000,956,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,1375575710990aaefeb0228d672c5521,16398053b0ee1ac75460202a32bee818,111,123,234,12.00000,0.00000,0.00000,0.00000,111.00000,1009,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,741066db83e01b2e278e24ccfc2ec1c3,16398053b0ee1ac75460202a32bee818,0,-1,-1,0.00000,0.00000,0.00000,0.00000,0.00000,861,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,02cc65e6314cfbfc8d6c50ebf876fca7,fdb45b3999a9b295cad4ce7182e47d9a,3,-18,-15,0.00000,0.00000,0.00000,0.00000,0.00000,937,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,807b2a9e337cc4dc202da8381e32b563,c23431d0209648a6b31fa837dd56d681,12,-6,6,0.00000,0.00000,0.00000,0.00000,0.00000,416,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,7516fd43adaa5e0b8a65a672c39845d2,fbe26e14c13a160732e821845d550380,1375575710990aaefeb0228d672c5521,-9,12,3,0.00000,0.00000,0.00000,0.00000,0.00000,647,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,7516fd43adaa5e0b8a65a672c39845d2,cd890ff50d3ade7ee866656ad0bf25cf,1375575710990aaefeb0228d672c5521,-2,8,6,0.00000,0.00000,0.00000,0.00000,0.00000,646,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,7516fd43adaa5e0b8a65a672c39845d2,f8f616f13290f510b4a834a9de72c77b,5cd6e4fb660220e97088efe8987a0f7f,-5,-14,-19,0.00000,0.00000,0.00000,0.00000,0.00000,683,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,9b699f7446b35567b9d515252211df0b,d622dafa9ced7bbde05af58d76115475,-3,14,11,0.00000,0.00000,0.00000,0.00000,0.00000,804,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,0655502f90e66ebc7dab94de8f9a3ef7,16398053b0ee1ac75460202a32bee818,22,24,46,2.00000,0.00000,22.00000,0.00000,0.00000,1117,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,d622dafa9ced7bbde05af58d76115475,16398053b0ee1ac75460202a32bee818,-8,-4,-12,0.00000,0.00000,0.00000,0.00000,0.00000,862,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,c6a0e7c2e78ced7f024313cb92b897a3,e938c5bbd29de26c3a600a0330465f8b,142527c9f3eda5c09b4cb8df41c7895e,-4,-26,-30,0.00000,0.00000,0.00000,0.00000,0.00000,369,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,c6a0e7c2e78ced7f024313cb92b897a3,f1f5aacec9d4156166560b9a5cb62640,142527c9f3eda5c09b4cb8df41c7895e,2,-25,-23,0.00000,0.00000,0.00000,0.00000,0.00000,2106,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,c6a0e7c2e78ced7f024313cb92b897a3,4ee955413ea0bd37382a10edd6939d5f,66278169ff108a36ca287378274634fa,7,22,29,15.00000,0.00000,7.00000,0.00000,0.00000,759,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,c6a0e7c2e78ced7f024313cb92b897a3,1375575710990aaefeb0228d672c5521,6bad82127b1712ba0e58b7d10e8e30df,1,-6,-5,0.00000,0.00000,0.00000,0.00000,0.00000,507,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,c6a0e7c2e78ced7f024313cb92b897a3,0655502f90e66ebc7dab94de8f9a3ef7,41bf80d3ffe05d483ff2a339f8eac566,-1,-26,-27,0.00000,0.00000,0.00000,0.00000,0.00000,994,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,c6a0e7c2e78ced7f024313cb92b897a3,f8f616f13290f510b4a834a9de72c77b,142527c9f3eda5c09b4cb8df41c7895e,6,-13,-7,0.00000,0.00000,0.00000,0.00000,0.00000,327,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,c6a0e7c2e78ced7f024313cb92b897a3,f3b69be0f57a9519705082d49cc75ed6,c25c66f8ac4fc39070aaa75c4c58c91a,-6,-16,-22,0.00000,0.00000,0.00000,0.00000,0.00000,2139,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,f3b69be0f57a9519705082d49cc75ed6,c23431d0209648a6b31fa837dd56d681,-3,-4,-7,0.00000,0.00000,0.00000,0.00000,0.00000,1846,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,fdb45b3999a9b295cad4ce7182e47d9a,02cc65e6314cfbfc8d6c50ebf876fca7,-5,-18,-23,0.00000,0.00000,0.00000,0.00000,0.00000,937,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,08a601c7e8befa1393c348508a878db1,16398053b0ee1ac75460202a32bee818,13,11,24,0.00000,0.00000,0.00000,0.00000,0.00000,1825,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-01
7eb78036004e735c5fd01175d35ece0a,3943d8795e03e8e3307b5b71eac1b669,e938c5bbd29de26c3a600a0330465f8b,c23431d0209648a6b31fa837dd56d681,-3,-11,-14,0.00000,0.00000,0.00000,0.00000,0.00000,867,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-01
925f47530a283824250bbb8ccd5412ae,68b1f1cc15d8987eafe633c9488bdc05,41bf80d3ffe05d483ff2a339f8eac566,cf4c24e87f3bf7a7ba3bc78dd952a0c1,30,14,44,0.00000,0.00000,0.00000,0.00000,0.00000,899,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,51f581937765890f2a706c77ea8af3cc,2c31b3cd525846b235e9b49434ed3e3d,af4e41ea70cda97b3e606647516dd6db,-3,0,-3,0.00000,0.00000,0.00000,0.00000,0.00000,690,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,3943d8795e03e8e3307b5b71eac1b669,af4e41ea70cda97b3e606647516dd6db,1656b5b29550d4c6dd8ba4dee070f631,1,-28,-27,0.00000,0.00000,0.00000,0.00000,0.00000,1235,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,f5ce9f5cb682a1f863d5a8c51ac28683,c25c66f8ac4fc39070aaa75c4c58c91a,62a0282d39568be094470486eaf70c4f,-2,-35,-37,0.00000,0.00000,0.00000,0.00000,0.00000,1892,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,f5ce9f5cb682a1f863d5a8c51ac28683,c25c66f8ac4fc39070aaa75c4c58c91a,637d536065e18d89c0f1c21fce509ce1,0,9,9,0.00000,0.00000,0.00000,0.00000,0.00000,594,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,f5ce9f5cb682a1f863d5a8c51ac28683,fdb45b3999a9b295cad4ce7182e47d9a,4b6544406098f683478fca26b2589e6d,-11,-20,-31,0.00000,0.00000,0.00000,0.00000,0.00000,1310,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,e48bf9dad3f5d442f9d14d931be6f43e,d622dafa9ced7bbde05af58d76115475,ef23ef1d426ae1a73a7eed399cef707d,0,3,3,0.00000,0.00000,0.00000,0.00000,0.00000,73,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,7516fd43adaa5e0b8a65a672c39845d2,5cd6e4fb660220e97088efe8987a0f7f,2523e0c272cb676c4f59f97828966f78,-4,-11,-15,0.00000,0.00000,0.00000,0.00000,0.00000,575,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,7516fd43adaa5e0b8a65a672c39845d2,024d0a19e2c7138683b785b4e0412532,c25c66f8ac4fc39070aaa75c4c58c91a,-1,-23,-24,0.00000,0.00000,0.00000,0.00000,0.00000,666,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,7516fd43adaa5e0b8a65a672c39845d2,5cd6e4fb660220e97088efe8987a0f7f,,-1,-7,-8,0.00000,0.00000,0.00000,0.00000,0.00000,603,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,7516fd43adaa5e0b8a65a672c39845d2,5cd6e4fb660220e97088efe8987a0f7f,f8f616f13290f510b4a834a9de72c77b,-3,-5,-8,0.00000,0.00000,0.00000,0.00000,0.00000,683,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,7516fd43adaa5e0b8a65a672c39845d2,5cd6e4fb660220e97088efe8987a0f7f,741066db83e01b2e278e24ccfc2ec1c3,34,30,64,0.00000,0.00000,30.00000,0.00000,0.00000,600,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,7516fd43adaa5e0b8a65a672c39845d2,1375575710990aaefeb0228d672c5521,16398053b0ee1ac75460202a32bee818,-5,-6,-11,0.00000,0.00000,0.00000,0.00000,0.00000,1009,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,b80fbb2d4bfa95a5db718a58f7c97cd1,c23431d0209648a6b31fa837dd56d681,f3b69be0f57a9519705082d49cc75ed6,11,-7,4,0.00000,0.00000,0.00000,0.00000,0.00000,1846,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,b80fbb2d4bfa95a5db718a58f7c97cd1,f3b69be0f57a9519705082d49cc75ed6,1656b5b29550d4c6dd8ba4dee070f631,-3,-8,-11,0.00000,0.00000,0.00000,0.00000,0.00000,337,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,ebab061ac4ae3f8c2a802f168565b562,f385c91f74b289ba1cf9990a42d9cd0c,-5,-15,-20,0.00000,0.00000,0.00000,0.00000,0.00000,632,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,f1f5aacec9d4156166560b9a5cb62640,57a17c0041e20ef5edd94dec9b9eec73,8,2,10,0.00000,0.00000,0.00000,0.00000,0.00000,1524,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,f1f5aacec9d4156166560b9a5cb62640,81a634c8428d49490d850ac61dcd055b,26,25,51,0.00000,0.00000,20.00000,5.00000,0.00000,197,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,2a83fbcc9aa67d67b38a6f1f26b503b4,142527c9f3eda5c09b4cb8df41c7895e,25,19,44,0.00000,0.00000,0.00000,19.00000,0.00000,377,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,57a9c0aa3c040006e0c605e8130d92a2,142527c9f3eda5c09b4cb8df41c7895e,-4,-10,-14,0.00000,0.00000,0.00000,0.00000,0.00000,998,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,57a9c0aa3c040006e0c605e8130d92a2,66278169ff108a36ca287378274634fa,-1,12,11,0.00000,0.00000,0.00000,0.00000,0.00000,302,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,57a9c0aa3c040006e0c605e8130d92a2,1375575710990aaefeb0228d672c5521,0,-22,-22,0.00000,0.00000,0.00000,0.00000,0.00000,1300,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,44d787509883c403e5a0a8580ad3f2b9,f1f5aacec9d4156166560b9a5cb62640,41,38,79,0.00000,0.00000,0.00000,38.00000,0.00000,386,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,8c9485eacaf389d14b2f920e4b492044,f1f5aacec9d4156166560b9a5cb62640,2,-10,-8,0.00000,0.00000,0.00000,0.00000,0.00000,226,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,c6a0e7c2e78ced7f024313cb92b897a3,,dd3eb9957f43759b85cc6d50ea901967,34,29,63,0.00000,0.00000,8.00000,21.00000,0.00000,612,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,3b98e2dffc6cb06a89dcb0d5c60a0206,1656b5b29550d4c6dd8ba4dee070f631,f3b69be0f57a9519705082d49cc75ed6,-3,3,0,0.00000,0.00000,0.00000,0.00000,0.00000,337,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,3b98e2dffc6cb06a89dcb0d5c60a0206,af4e41ea70cda97b3e606647516dd6db,,33,41,74,8.00000,0.00000,33.00000,0.00000,0.00000,237,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,3b98e2dffc6cb06a89dcb0d5c60a0206,1656b5b29550d4c6dd8ba4dee070f631,c23431d0209648a6b31fa837dd56d681,-5,-2,-7,0.00000,0.00000,0.00000,0.00000,0.00000,1744,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,a2c29192484301fa800100e16e494acf,a5bc417468d5c8c378672f6bdd2e0c90,62a0282d39568be094470486eaf70c4f,-7,-20,-27,0.00000,0.00000,0.00000,0.00000,0.00000,2614,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,68b1f1cc15d8987eafe633c9488bdc05,,e8178f8f26527f80a53bfc4c51e7812b,2,-6,-4,0.00000,0.00000,0.00000,0.00000,0.00000,1005,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,3b98e2dffc6cb06a89dcb0d5c60a0206,d622dafa9ced7bbde05af58d76115475,af4e41ea70cda97b3e606647516dd6db,-5,-7,-12,0.00000,0.00000,0.00000,0.00000,0.00000,641,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,f5ce9f5cb682a1f863d5a8c51ac28683,c25c66f8ac4fc39070aaa75c4c58c91a,1656b5b29550d4c6dd8ba4dee070f631,3,-16,-13,0.00000,0.00000,0.00000,0.00000,0.00000,1947,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,f5ce9f5cb682a1f863d5a8c51ac28683,c25c66f8ac4fc39070aaa75c4c58c91a,57a9c0aa3c040006e0c605e8130d92a2,-1,-9,-10,0.00000,0.00000,0.00000,0.00000,0.00000,425,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,f5ce9f5cb682a1f863d5a8c51ac28683,c25c66f8ac4fc39070aaa75c4c58c91a,4b6544406098f683478fca26b2589e6d,-3,-27,-30,0.00000,0.00000,0.00000,0.00000,0.00000,907,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,f5ce9f5cb682a1f863d5a8c51ac28683,c25c66f8ac4fc39070aaa75c4c58c91a,cf4c24e87f3bf7a7ba3bc78dd952a0c1,0,-21,-21,0.00000,0.00000,0.00000,0.00000,0.00000,547,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,f5ce9f5cb682a1f863d5a8c51ac28683,c25c66f8ac4fc39070aaa75c4c58c91a,d1d1a12c39f739401fca735ec0e70aca,0,-10,-10,0.00000,0.00000,0.00000,0.00000,0.00000,240,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,834d41112f2943c357f660165b6eb6de,c23431d0209648a6b31fa837dd56d681,fab966bb80bf0c8397d2bbce0e2b41c6,3,-9,-6,0.00000,0.00000,0.00000,0.00000,0.00000,864,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,834d41112f2943c357f660165b6eb6de,46187049a76c83031dd5abad6290a90f,d1bef49a8aa9f8053c8458cb9965f220,-8,-18,-26,0.00000,0.00000,0.00000,0.00000,0.00000,549,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,892a245e287c163080b23db737d3c4c9,d6a32d7f0b3d92476bb075273758537b,41bf80d3ffe05d483ff2a339f8eac566,-2,-19,-21,0.00000,0.00000,0.00000,0.00000,0.00000,901,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,892a245e287c163080b23db737d3c4c9,fdb45b3999a9b295cad4ce7182e47d9a,7c49f59ce6e27adbd89e9ef63b83d7a8,37,37,74,2.00000,0.00000,0.00000,35.00000,0.00000,895,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,892a245e287c163080b23db737d3c4c9,af4e41ea70cda97b3e606647516dd6db,39c4c7f81e6390802529f54e461c0128,-13,-17,-30,0.00000,0.00000,0.00000,0.00000,0.00000,812,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,51f581937765890f2a706c77ea8af3cc,af4e41ea70cda97b3e606647516dd6db,,6,3,9,0.00000,0.00000,0.00000,0.00000,0.00000,641,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,51f581937765890f2a706c77ea8af3cc,af4e41ea70cda97b3e606647516dd6db,227468a5bad2ead3a4489ca2efc8b96b,61,43,104,0.00000,0.00000,39.00000,4.00000,0.00000,701,0,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,51f581937765890f2a706c77ea8af3cc,9cafcaf3209bcf8cf540533986191dd6,c23431d0209648a6b31fa837dd56d681,,,,0.00000,0.00000,0.00000,0.00000,0.00000,108,1,0,0,2025-11-27 05:45:15.100 -0800,2015-01-10
925f47530a283824250bbb8ccd5412ae,51f581937765890f2a706c77ea8af3cc,af4e41ea70cda97b3e606647516dd6db,68e5ed3321d8b86d30dd340193dc3716,-4,2,-2,0.00000,0.00000,0.00000,0.00000,0.00000,354,0,0,1,2025-11-27 05:45:15.100 -0800,2015-01-10
